Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
200,400,0.75,10,0.76,61.96074673573669,10
200,400,0.75,10,0.75,56.59771261306772,7
200,400,0.75,10,0.77,62.420822327992,12
200,400,0.75,10,0.82,60.3899504089418,8
200,400,0.75,10,0.76,60.3899504089418,8
200,400,0.75,10,0.68,68.33921681793078,11
200,400,0.75,10,0.72,60.61998820506946,6
200,400,0.75,10,0.77,73.24217534834445,14
200,400,0.75,10,0.73,76.47905277694873,11
200,400,0.75,10,0.74,73.56749791948658,9
200,400,0.75,10,0.68,71.9014168176772,9
200,400,0.75,10,0.65,70.46537351199547,11
200,400,0.75,10,0.79,71.80613204266271,15
200,400,0.75,10,0.69,78.04984910374363,12
200,400,0.75,10,0.7,69.91001314472567,14
200,400,0.75,10,0.81,60.85002600119711,10
200,400,0.75,10,0.67,67.87914122567547,8
200,400,0.75,10,0.65,69.12461498132822,12
200,400,0.75,10,0.7,73.0121375522168,7
200,400,0.75,10,0.75,65.42766196046863,9
200,400,0.75,10,0.82,66.53838269500822,10
200,400,0.75,10,0.65,68.89457718520057,9
200,400,0.75,10,0.75,66.44309791999373,12
200,400,0.75,10,0.59,70.14005094085331,11
200,400,0.75,10,0.69,68.47396983904393,15
200,400,0.75,10,0.73,70.7906960831376,10
200,400,0.75,10,0.64,74.25761130786955,10
200,400,0.75,10,0.63,70.56065828700996,8
200,400,0.75,10,0.59,77.81981130761598,8
200,400,0.75,10,0.71,76.47905277694872,8
200,400,0.75,10,0.75,71.80613204266271,12
200,400,0.75,10,0.68,70.00529791974016,10
200,400,0.75,10,0.66,68.33921681793078,12
200,400,0.75,10,0.71,73.70225094059975,12
200,400,0.75,10,0.74,73.24217534834445,8
200,400,0.75,10,0.55,79.85068322666618,8
200,400,0.75,10,0.75,62.19078453186435,9
200,400,0.75,10,0.79,63.62682783754608,8
200,400,0.75,10,0.85,57.93847114373496,7
200,400,0.75,10,0.73,65.42766196046864,10
200,400,0.75,10,0.65,81.05668873622025,10
200,400,0.75,10,0.69,75.59836983853678,11
200,400,0.75,10,0.57,73.79753571561425,6
200,400,0.75,10,0.72,73.14689057332996,13
200,400,0.75,10,0.71,78.37517167488576,10
200,400,0.75,10,0.63,66.90317351224903,11
200,400,0.75,10,0.59,67.78385645066098,8
200,400,0.75,10,0.71,72.55206195996149,5
200,400,0.75,10,0.65,65.98302232773842,6
200,400,0.75,10,0.72,64.77701681818435,13
200,400,0.75,10,0.8,66.99845828726353,13
200,400,0.75,10,0.73,61.08006379732476,10
200,400,0.75,10,0.77,66.86370526615038,7
200,400,0.75,10,0.73,70.56065828700996,9
200,400,0.75,10,0.67,78.70049424602792,8
200,400,0.75,10,0.61,61.86546196072221,8
200,400,0.75,10,0.65,77.26445094034618,8
200,400,0.75,10,0.71,62.9761826952618,9
200,400,0.75,10,0.73,73.24217534834445,11
200,400,0.75,10,0.73,75.69365461355127,6
200,400,0.75,10,0.67,76.38376800193424,14
200,400,0.75,10,0.77,66.1177753488516,13
200,400,0.75,10,0.63,75.82840763466444,13
200,400,0.75,10,0.74,60.619988205069454,8
200,400,0.75,10,0.58,70.23533571586782,8
200,400,0.75,10,0.71,77.49448873647383,14
200,400,0.75,10,0.64,62.09549975684986,10
200,400,0.75,10,0.7,62.88089792024731,12
200,400,0.75,10,0.56,62.190784531864345,8
200,400,0.75,10,0.73,59.834590041672,9
200,400,0.75,10,0.67,74.25761130786954,10
200,400,0.75,10,0.71,73.79753571561425,10
200,400,0.75,10,0.63,66.44309791999373,9
200,400,0.75,10,0.65,60.29466563392731,7
200,400,0.75,10,0.59,72.13145461380486,11
200,400,0.75,10,0.66,79.62064543053852,11
200,400,0.75,10,0.7,75.59836983853678,11
200,400,0.75,10,0.61,75.82840763466444,10
200,400,0.75,10,0.73,73.9322887367274,14
200,400,0.75,10,0.75,67.55381865453333,10
200,400,0.75,10,0.69,72.36149240993251,13
200,400,0.75,10,0.68,70.46537351199547,11
200,400,0.75,10,0.74,66.76842049113587,7
200,400,0.75,10,0.64,71.80613204266271,10
200,400,0.75,10,0.7,72.13145461380486,12
200,400,0.75,10,0.71,79.16056983828321,12
200,400,0.75,10,0.75,67.68857167564649,14
200,400,0.75,10,0.78,68.43450159294527,11
200,400,0.75,10,0.71,72.13145461380486,9
200,400,0.75,10,0.74,64.0869034298014,9
200,400,0.75,10,0.64,74.39236432898271,14
200,400,0.75,10,0.8,64.96758636821333,10
200,400,0.75,10,0.7,71.02073387926526,11
200,400,0.75,10,0.6,68.33921681793078,8
200,400,0.75,10,0.77,57.38311077646517,8
200,400,0.75,10,0.71,76.80437534809087,10
200,400,0.75,10,0.75,69.44993755247037,11
200,400,0.75,10,0.74,70.46537351199547,14
200,400,0.75,10,0.62,73.70225094059975,11
200,400,0.75,10,0.72,73.01213755221679,9
200,400,0.75,10,0.73,57.84318636872048,11
200,400,0.75,10,0.69,68.24393204291628,15
200,400,0.75,10,0.75,63.206220491389445,12
200,400,0.75,10,0.58,79.71593020555301,6
200,400,0.75,10,0.68,69.67997534859802,8
200,400,0.75,10,0.63,79.94596800168067,8
200,400,0.75,10,0.74,68.98986196021507,8
200,400,0.75,10,0.68,64.41222600094353,7
200,400,0.75,10,0.57,80.08072102279382,8
200,400,0.75,10,0.68,80.17600579780832,13
200,400,0.75,10,0.64,70.69541130812311,10
200,400,0.75,10,0.73,62.9761826952618,11
200,400,0.75,10,0.71,58.95390710326007,9
200,400,0.75,10,0.84,63.76158085865925,11
200,400,0.75,10,0.74,64.22165645091454,16
200,400,0.75,10,0.72,76.38376800193424,14
200,400,0.75,10,0.75,75.69365461355127,10
200,400,0.75,10,0.71,65.42766196046864,9
200,400,0.75,10,0.85,55.81231444967027,9
200,400,0.75,10,0.79,69.44993755247037,11
