Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
200,400,0.95,15,0.89,53.91619555173324,8
200,400,0.95,15,0.86,65.19762416434098,11
200,400,0.95,15,0.92,50.67931812312895,7
200,400,0.95,15,0.88,60.94531077621159,8
200,400,0.95,15,0.86,66.53838269500822,12
200,400,0.95,15,0.87,59.83459004167201,10
200,400,0.95,15,0.91,48.78319922519191,7
200,400,0.95,15,0.85,65.65769975659629,13
200,400,0.95,15,0.88,50.9093559192566,10
200,400,0.95,15,0.92,46.65704253112722,7
200,400,0.95,15,0.9,57.47839555147966,7
200,400,0.95,15,0.86,57.61314857259282,11
200,400,0.95,15,0.92,52.90075959220813,6
200,400,0.95,15,0.86,62.19078453186435,12
200,400,0.95,15,0.9,56.36767481694007,7
200,400,0.95,15,0.88,53.59087298059109,8
200,400,0.95,15,0.9,56.827750409195374,10
200,400,0.95,15,0.92,50.12395775585915,8
200,400,0.95,15,0.95,49.4338443674762,4
200,400,0.95,15,0.87,58.8191540821469,8
200,400,0.95,15,0.92,52.575437021066,8
200,400,0.95,15,0.91,54.146233347860885,9
200,400,0.95,15,0.79,70.7906960831376,13
200,400,0.95,15,0.89,54.47155591900303,8
200,400,0.95,15,0.9,56.36767481694008,8
200,400,0.95,15,0.9,51.69475408265405,10
200,400,0.95,15,0.95,44.53088583706253,5
200,400,0.95,15,0.88,54.70159371513069,9
200,400,0.95,15,0.91,46.65704253112722,6
200,400,0.95,15,0.84,62.97618269526179,13
200,400,0.95,15,0.95,46.42700473499957,5
200,400,0.95,15,0.91,52.575437021066,8
200,400,0.95,15,0.87,58.398546735990266,12
200,400,0.95,15,0.94,49.4338443674762,4
200,400,0.95,15,0.88,60.06462783779966,11
200,400,0.95,15,0.9,51.23467849039874,7
200,400,0.95,15,0.92,52.34539922493834,7
200,400,0.95,15,0.88,57.15307298033752,8
200,400,0.95,15,0.91,56.36767481694007,8
200,400,0.95,15,0.92,49.89391995973151,7
200,400,0.95,15,0.92,46.33171995998507,7
200,400,0.95,15,0.91,54.70159371513068,8
200,400,0.95,15,0.81,70.00529791974017,12
200,400,0.95,15,0.91,56.04235224579793,9
200,400,0.95,15,0.88,62.19078453186435,11
200,400,0.95,15,0.93,49.338559592461706,7
200,400,0.95,15,0.89,54.146233347860885,10
200,400,0.95,15,0.85,67.64910342954782,11
200,400,0.95,15,0.86,61.310101593452416,13
200,400,0.95,15,0.83,57.84318636872047,12
200,400,0.95,15,0.92,47.99780106179446,7
200,400,0.95,15,0.89,55.25695408240048,9
200,400,0.95,15,0.93,52.575437021066,7
200,400,0.95,15,0.9,49.56859738858936,10
200,400,0.95,15,0.89,56.59771261306771,9
200,400,0.95,15,0.92,56.36767481694007,8
200,400,0.95,15,0.89,56.04235224579792,9
200,400,0.95,15,0.94,45.31628400045997,6
