Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
250,100,0.95,10,0.9344,154.35468061348055,17
250,100,0.95,10,0.9696,132.5772215516625,14
250,100,0.95,10,0.9504,148.43628612354175,16
250,100,0.95,10,0.9312,164.29535069542104,19
250,100,0.95,10,0.936,167.07215253177,18
250,100,0.95,10,0.9696,132.9025441228046,12
250,100,0.95,10,0.9264,171.7845415121547,22
250,100,0.95,10,0.9376,169.1030244508202,20
250,100,0.95,10,0.9632,138.49561604160127,14
250,100,0.95,10,0.9456,154.91004098075032,15
250,100,0.95,10,0.96,134.93341604185483,16
250,100,0.95,10,0.968,129.89570449032797,12
250,100,0.95,10,0.9408,156.38555253253074,20
250,100,0.95,10,0.9376,170.8643903276441,18
250,100,0.95,10,0.9568,144.64404832766766,17
250,100,0.95,10,0.9696,126.88886485785136,13
250,100,0.95,10,0.9616,133.03729714391778,17
250,100,0.95,10,0.9504,148.8568934696984,11
250,100,0.95,10,0.9664,128.22962338851863,14
250,100,0.95,10,0.9616,142.61317640861748,13
250,100,0.95,10,0.9504,144.9693708988098,15
250,100,0.95,10,0.96,143.07325200087277,16
250,100,0.95,10,0.9504,156.48083730754524,20
250,100,0.95,10,0.9568,144.73933310268217,12
250,100,0.95,10,0.9568,145.9848068583349,16
250,100,0.95,10,0.9408,154.91004098075035,16
250,100,0.95,10,0.9328,166.65154518561337,22
250,100,0.95,10,0.9568,138.72565383772888,14
250,100,0.95,10,0.9696,132.3471837555348,11
250,100,0.95,10,0.9584,151.90320134827368,19
250,100,0.95,10,0.9312,167.99230371628062,21
250,100,0.95,10,0.9568,141.63720869519102,16
250,100,0.95,10,0.936,174.10126775624838,18
250,100,0.95,10,0.9648,136.6947819186787,12
250,100,0.95,10,0.9712,135.0287008168693,13
250,100,0.95,10,0.9472,147.97621053128643,12
250,100,0.95,10,0.9536,141.08184832792125,19
250,100,0.95,10,0.984,110.89504726485892,5
250,100,0.95,10,0.9424,157.5915580420848,18
250,100,0.95,10,0.944,145.06465567382432,12
250,100,0.95,10,0.9728,131.33174779600972,10
250,100,0.95,10,0.9728,131.00642522486757,12
250,100,0.95,10,0.9584,144.50929530655452,12
250,100,0.95,10,0.9552,145.19940869493746,14
250,100,0.95,10,0.9616,141.50245567407788,13
250,100,0.95,10,0.96,141.50245567407785,14
250,100,0.95,10,0.9424,154.68000318462265,15
250,100,0.95,10,0.96,144.08868796039786,18
250,100,0.95,10,0.944,158.37695620548226,19
250,100,0.95,10,0.968,128.7849837557884,13
250,100,0.95,10,0.9472,150.00708245033667,18
250,100,0.95,10,0.9472,149.2216842869392,16
250,100,0.95,10,0.9584,129.01502155191605,13
250,100,0.95,10,0.9408,150.3324050214788,14
250,100,0.95,10,0.9392,160.27307510341927,16
250,100,0.95,10,0.96,138.8209386127434,12
300,100,0.95,10,0.9688888888888888,159.3529239189087,14
300,100,0.95,10,0.9333333333333332,205.3593213077516,18
300,100,0.95,10,0.9588888888888888,187.14406224568,16
300,100,0.95,10,0.9588888888888888,177.56818298098028,21
300,100,0.95,10,0.9555555555555556,176.78278481758286,18
300,100,0.95,10,0.9388888888888888,205.58935910387927,21
300,100,0.95,10,0.9633333333333334,170.40431473538877,15
300,100,0.95,10,0.9622222222222222,170.49959951040327,12
300,100,0.95,10,0.9544444444444444,179.55958665393183,16
300,100,0.95,10,0.9322222222222222,203.92327800206988,26
300,100,0.95,10,0.9577777777777776,178.2188281232646,15
300,100,0.95,10,0.9322222222222222,213.9592328590249,24
300,100,0.95,10,0.9577777777777776,170.07899216424664,16
300,100,0.95,10,0.9588888888888888,174.33130555237602,18
300,100,0.95,10,0.9277777777777778,214.1892706551525,24
300,100,0.95,10,0.9588888888888888,177.89350555212246,18
300,100,0.95,10,0.9477777777777778,184.8273360015864,22
300,100,0.95,10,0.9155555555555556,217.8862236760121,27
300,100,0.95,10,0.9622222222222222,175.44202628691562,19
300,100,0.95,10,0.9677777777777776,159.3529239189087,14
300,100,0.95,10,0.9333333333333332,186.49341710339573,20
300,100,0.95,10,0.9533333333333334,184.59729820545869,18
300,100,0.95,10,0.94,212.71375910337213,20
300,100,0.95,10,0.9322222222222222,205.91468167502143,21
300,100,0.95,10,0.9388888888888888,207.9060853479729,18
300,100,0.95,10,0.9622222222222222,166.28675436837256,15
300,100,0.95,10,0.9544444444444444,183.35182444980595,13
300,100,0.95,10,0.9644444444444444,170.17427693926112,13
300,100,0.95,10,0.95,190.3809396742843,18
300,100,0.95,10,0.9544444444444444,173.64119216399308,14
300,100,0.95,10,0.9277777777777778,223.2492577986811,27
300,100,0.95,10,0.9377777777777778,211.2777157976904,22
300,100,0.95,10,0.9666666666666668,174.19655253126285,17
300,100,0.95,10,0.9533333333333334,191.8564512260647,22
300,100,0.95,10,0.9555555555555556,179.00422628666203,17
300,100,0.95,10,0.9511111111111112,178.2188281232646,14
300,100,0.95,10,0.9644444444444444,160.36835987843378,14
300,100,0.95,10,0.94,207.16015543067417,26
300,100,0.95,10,0.9511111111111112,199.6709646139405,22
300,100,0.95,10,0.9522222222222222,163.37519951091042,13
300,100,0.95,10,0.9433333333333334,198.88556645054305,19
300,100,0.95,10,0.9411111111111112,207.39019322680184,25
300,100,0.95,10,0.9655555555555556,167.49275987792663,12
300,100,0.95,10,0.9666666666666668,164.9459958377053,18
300,100,0.95,10,0.9311111111111112,229.91358220591863,23
300,100,0.95,10,0.9666666666666668,165.82667877611726,15
