Resolution,Subsamples,Blobiness,M0,M1,M2
1000,100,5,0.5154,925.8376618407356,3
1000,100,5,0.4467,941.7604973744604,5
1000,100,5,0.5026,965.500612744638,4
1000,100,5,0.5335,954.5889244992064,6
1000,100,5,0.5543,957.9442635585336,3
1000,100,5,0.5301,1051.523953341751,7
1000,100,5,0.6625,1022.8437584951456,12
1000,100,5,0.5079,899.9259735953043,5
1000,100,5,0.6003,977.7665940288704,11
1000,100,5,0.5707,1005.5422433049804,5
1000,100,5,0.5789,945.3168465605644,9
1000,100,5,0.4718,980.5950211536164,5
1000,100,5,0.558,843.8132752230962,5
1000,100,5,0.5458,940.3168465605644,3
1000,100,5,0.4774,991.9737008100568,2
1000,100,5,0.5057,813.1625176280137,5
1000,100,5,0.4814,1012.5300499961608,4
1000,100,5,0.498,1010.6244584051392,1
1000,100,5,0.6001,1001.494516090228,9
1000,100,5,0.5604,964.3879143724298,12
1000,100,5,0.4394,875.5828278447966,8
1000,100,5,0.506,903.8792924010784,7
1000,100,5,0.5425,983.2518754031088,7
1000,100,5,0.6221,877.3990616607231,10
1000,100,5,0.4593,921.8021279348028,4
1000,100,5,0.4637,837.1036431249679,4
1000,100,5,0.4397,930.6477990022522,4
1000,100,5,0.4637,950.8254685319158,1
1000,100,5,0.6077,873.0386719675123,11
1000,100,5,0.6508,923.938166904124,12
1000,100,5,0.5826,909.547293938864,9
1000,100,5,0.54,923.8376618407356,5
1000,100,5,0.6489,1070.1574669941303,8
1000,100,5,0.5816,933.4234482783626,9
1000,100,5,0.3714,800.8549057834387,1
1000,100,5,0.5244,951.7310601229376,5
1000,100,5,0.5773,945.636651713959,6
1000,100,5,0.4635,945.5533905932738,1
1000,100,5,0.5219,929.080302527855,6
1000,100,5,0.5209,984.6305550595492,4
1000,100,5,0.571,942.1097397793778,5
1000,100,5,0.5653,1053.193000900063,11
1000,100,5,0.6146,996.4528855298854,9
1000,100,5,0.5897,1040.1513703397204,8
1000,100,5,0.5383,937.2752160002218,8
1000,100,5,0.5149,965.2224381515858,9
1000,100,5,0.638,960.802127934803,8
1000,100,5,0.4862,916.659992311072,3
1000,100,5,0.5349,1001.465078838705,6
1000,100,5,0.5976,997.4295449327726,9
1000,100,5,0.543,850.9554108468271,3
1000,100,5,0.4797,875.1747109368333,5
1000,100,5,0.4531,879.955410846827,3
1000,100,5,0.5012,1020.8376618407356,-2
1000,100,5,0.5363,890.8549057834389,5
1000,100,5,0.6837,735.8366158202092,9
1000,100,5,0.4157,1001.5889244992064,2
1000,100,5,0.5576,926.6366517139588,6
1000,100,5,0.5446,929.3462838120872,8
1000,100,5,0.6021,782.2274887854692,8
1000,100,5,0.6615,938.9676041556468,10
1000,100,5,0.5179,944.9087296526012,7
1000,100,5,0.6086,785.4284989122459,7
1000,100,5,0.5562,868.4173516239526,10
1000,100,5,0.5867,976.103643124968,4
1000,100,5,0.4985,877.1036431249679,5
1000,100,5,0.5589,905.938166904124,6
1000,100,5,0.4844,758.1686142824234,4
1000,100,5,0.5692,965.2874093090415,4
1000,100,5,0.5467,861.3107499061546,6
1000,100,5,0.6264,967.9087296526012,10
1000,100,5,0.5193,828.9259735953043,7
