Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
250,100,0.75,15,0.6704,384.54454054208986,61
250,100,0.75,15,0.6912,385.23465393047286,73
250,100,0.75,15,0.6896,384.16340144203184,75
250,100,0.75,15,0.6944,390.5024032781273,77
250,100,0.75,15,0.704,386.4011911939282,65
250,100,0.75,15,0.6432,409.5030605035964,72
250,100,0.75,15,0.6576,394.06460327787374,65
250,100,0.75,15,0.6608,409.8841996036544,70
250,100,0.75,15,0.656,410.7880025053478,86
250,100,0.75,15,0.712,386.2895581360966,82
250,100,0.75,15,0.6592,414.5965885840391,70
250,100,0.75,15,0.6976,394.06460327787374,69
250,100,0.75,15,0.6576,423.6960439736663,71
250,100,0.75,15,0.6672,406.2661830749921,71
250,100,0.75,15,0.7024,382.6484216441528,72
250,100,0.75,15,0.7104,381.9977765018685,71
250,100,0.75,15,0.72,381.3471313595842,84
250,100,0.75,15,0.672,399.2928843794296,69
250,100,0.75,15,0.6896,405.4807849115946,83
250,100,0.75,15,0.7168,366.96357833948537,83
250,100,0.75,15,0.6608,401.18900327736657,65
250,100,0.75,15,0.7248,378.66561429824975,80
250,100,0.75,15,0.7056,370.35155707202,69
250,100,0.75,15,0.6608,404.6559185020985,68
250,100,0.75,15,0.6912,396.28604474695294,73
250,100,0.75,15,0.6912,399.3323526255282,77
250,100,0.75,15,0.6688,401.03790197343625,78
250,100,0.75,15,0.664,406.0361452788644,74
250,100,0.75,15,0.6992,390.9230106242839,70
250,100,0.75,15,0.6672,395.1753240124133,67
250,100,0.75,15,0.6592,408.81294711521343,70
250,100,0.75,15,0.7152,390.1212641780693,93
250,100,0.75,15,0.6752,394.3899258490159,70
250,100,0.75,15,0.6624,413.0257922572441,68
250,100,0.75,15,0.7008,388.8526704591351,64
250,100,0.75,15,0.6976,393.9693185028592,84
250,100,0.75,15,0.7136,366.694072297259,75
250,100,0.75,15,0.688,393.00969907224993,69
250,100,0.75,15,0.6944,368.4554381740829,66
250,100,0.75,15,0.6912,396.0001904219095,81
250,100,0.75,15,0.6656,398.8722770332729,70
250,100,0.75,15,0.6912,380.196942378946,67
250,100,0.75,15,0.6688,396.7461203392082,71
250,100,0.75,15,0.672,397.11091115644905,74
250,100,0.75,15,0.7072,382.41838384802514,67
250,100,0.75,15,0.6544,404.4653489520696,66
250,100,0.75,15,0.68,384.4492557670753,65
250,100,0.75,15,0.6736,401.4979775656916,88
250,100,0.75,15,0.7088,389.62172033971535,77
250,100,0.75,15,0.6672,417.6987129915301,69
250,100,0.75,15,0.6608,390.923010624284,60
250,100,0.75,15,0.6976,386.1153368688848,66
250,100,0.75,15,0.672,405.2112788693683,60
250,100,0.75,15,0.6864,411.1133250764899,88
250,100,0.75,15,0.7088,388.1462087879349,79
250,100,0.75,15,0.6832,383.7986106247911,64
250,100,0.75,15,0.6976,388.0903922590191,81
250,100,0.75,15,0.7168,395.7701526257818,89
250,100,0.75,15,0.6592,395.5401148296541,68
250,100,0.75,15,0.7152,377.2853875214838,73
250,100,0.75,15,0.7152,395.5795830757528,93
250,100,0.75,15,0.7088,391.8036935626959,69
250,100,0.75,15,0.6944,404.7906715232117,82
250,100,0.75,15,0.728,360.315602215065,72
250,100,0.75,15,0.704,393.2397368683776,71
250,100,0.75,15,0.712,376.6742106252982,78
250,100,0.75,15,0.6976,386.0595203399689,79
250,100,0.75,15,0.68,420.8239573623028,89
250,100,0.75,15,0.6688,406.45675262502107,72
250,100,0.75,15,0.6816,399.79242821778354,80
250,100,0.75,15,0.688,393.2792051144763,74
250,100,0.75,15,0.696,371.17642348151605,73
250,100,0.75,15,0.6896,381.0218087884421,74
250,100,0.75,15,0.6784,385.9247673188558,67
250,100,0.75,15,0.6832,387.17024107450857,72
250,100,0.75,15,0.7056,394.19935629898686,80
300,100,0.75,15,0.7266666666666667,508.7355400557896,92
300,100,0.75,15,0.7044444444444444,505.6892321772143,85
300,100,0.75,15,0.7166666666666667,513.1389547478493,80
300,100,0.75,15,0.7044444444444444,525.9911796872519,80
300,100,0.75,15,0.7233333333333334,467.4020634012327,71
300,100,0.75,15,0.6811111111111111,533.0202949117303,73
300,100,0.75,15,0.7311111111111112,489.8696358514337,80
300,100,0.75,15,0.7255555555555555,499.9450589544873,96
300,100,0.75,15,0.6966666666666667,521.4135437279804,79
300,100,0.75,15,0.7133333333333334,479.0646311138984,76
300,100,0.75,15,0.6911111111111111,530.5688156465235,79
300,100,0.75,15,0.6611111111111111,540.5489539745627,80
300,100,0.75,15,0.7044444444444444,525.2847180160518,98
300,100,0.75,15,0.7122222222222222,507.2205602579105,83
300,100,0.75,15,0.6888888888888889,502.7776773197521,74
300,100,0.75,15,0.7011111111111111,520.3028229934408,83
300,100,0.75,15,0.7,509.021394380833,72
300,100,0.75,15,0.6622222222222223,521.6041132780093,65
300,100,0.75,15,0.7155555555555555,504.76908099270366,80
300,100,0.75,15,0.7111111111111111,518.1208497704603,91
300,100,0.75,15,0.6955555555555556,497.1682571181384,87
300,100,0.75,15,0.7066666666666667,523.9834277314833,95
300,100,0.75,15,0.6744444444444444,517.7560589532195,73
300,100,0.75,15,0.6677777777777778,522.8890552797609,79
300,100,0.75,15,0.6777777777777778,529.1722405869403,84
300,100,0.75,15,0.6922222222222222,524.3645668315412,78
300,100,0.75,15,0.6911111111111111,533.6151235250989,85
300,100,0.75,15,0.7055555555555556,513.5432138111887,91
300,100,0.75,15,0.7088888888888889,516.5500534436653,84
300,100,0.75,15,0.6966666666666667,521.81780279132,88
300,100,0.75,15,0.6666666666666666,526.4907235256059,83
300,100,0.75,15,0.67,530.6477521387208,85
